Chromosome	Start	End	CovA1	FreqCA1	CovA2	FreqCA2	CovB1	FreqCB1	CovB2	FreqCB2	pvalue	Methyl diff	Methylation state in Condition_A
1	5036250	5036251	22	19	24	23	38	1	39	0	0.00814001139414467	90.0062049384538	hypermeth
1	5036256	5036257	22	21	24	24	38	0	39	0	0.00651844589633784	97.8288941724596	hypermeth
1	5036277	5036278	22	20	24	23	38	0	39	0	0.00721892227192126	93.4782342479671	hypermeth
1	5036281	5036282	11	11	12	12	17	0	17	0	0.0127585749967664	100	hypermeth
1	5048855	5048856	10	9	13	13	11	1	12	4	0.0316947510341522	73.9132888500064	hypermeth
1	5233914	5233915	107	101	137	131	40	12	105	30	0.00491190580732559	66.1169005329244	hypermeth
1	5233925	5233926	90	77	88	80	65	12	120	18	0.00473506204957343	71.9818797689277	hypermeth
1	5233936	5233937	90	69	88	68	65	11	119	23	0.00746385354255939	58.4873498075806	hypermeth
1	5233961	5233962	90	68	88	63	65	2	120	15	0.00667460135080325	64.6399870858393	hypermeth
1	5234001	5234002	21	20	17	17	15	11	30	15	0.0442224077774168	39.5923321782681	hypermeth
1	5234005	5234006	21	20	17	17	15	10	30	17	0.0476881547725288	37.3702321439146	hypermeth
1	5234031	5234032	23	22	18	16	15	6	30	4	0.021951556576978	69.9535793102297	hypermeth
1	5234170	5234171	70	50	74	50	49	4	90	11	0.00897253695111275	58.65000990443	hypermeth
1	5234201	5234202	47	41	41	32	29	2	52	3	0.00855588812554758	76.783185492304	hypermeth
1	5235177	5235178	24	23	16	15	14	4	29	9	0.0229443541534458	64.7655711469509	hypermeth
1	5235206	5235207	23	19	16	12	14	3	29	4	0.027069122245719	63.2052163684131	hypermeth
1	5235223	5235224	23	20	16	14	14	3	29	2	0.0184529020636667	75.5504760305033	hypermeth
1	5235230	5235231	21	20	16	12	13	6	29	8	0.0407090360074569	52.9284517020012	hypermeth
1	5235234	5235235	23	22	16	14	12	2	29	5	0.0187557563401882	75.2387902714468	hypermeth
1	5235265	5235266	24	22	16	16	14	2	28	7	0.018559006095614	73.5726383431219	hypermeth
1	5235272	5235273	24	21	16	14	14	5	28	11	0.0411936953619978	49.4058777709548	hypermeth
1	5235285	5235286	39	37	56	53	35	13	46	17	0.0132087426819824	57.699131016291	hypermeth
1	5235296	5235297	25	22	45	42	29	5	24	4	0.0127487357677398	74.449834201424	hypermeth
1	5235307	5235308	25	24	45	38	29	4	24	5	0.0140812892257047	71.5940725795535	hypermeth
1	5235332	5235333	25	18	45	38	29	1	24	0	0.010944271871877	78.1134110781104	hypermeth
1	5235402	5235403	11	11	16	16	17	4	14	4	0.0227300264007539	74.1942780227919	hypermeth
1	5235541	5235542	35	26	35	28	23	2	18	0	0.0155943850605432	72.2642832251872	hypermeth
1	5236197	5236198	85	75	84	72	84	9	89	8	0.00428901764638331	77.1535274560142	hypermeth
1	5236227	5236228	104	71	131	92	106	7	116	5	0.00440999750513876	63.9531843235838	hypermeth
1	5236436	5236437	107	77	128	88	105	5	159	9	0.00388937620284103	64.9091898333138	hypermeth
1	5236461	5236462	107	87	128	89	105	19	158	29	0.00585741304830993	56.6470332684484	hypermeth
1	5236472	5236473	107	92	128	108	105	20	158	31	0.00424996328267315	65.7159051843854	hypermeth
1	5237883	5237884	251	219	292	270	337	150	353	134	0.00489840990255754	48.7977967820376	hypermeth
1	5238212	5238213	24	21	184	169	200	58	391	86	0.00363954647216063	66.7536717107405	hypermeth
1	5238655	5238656	31	27	46	44	41	17	113	57	0.0195735381126621	44.1583705222121	hypermeth
1	5238666	5238667	31	28	47	41	41	7	113	23	0.00905452765603256	68.9838201203413	hypermeth
1	5238677	5238678	31	23	46	38	40	11	112	22	0.013546843139806	57.5101427217022	hypermeth
1	5238702	5238703	31	21	47	39	41	2	113	4	0.00696453941149946	73.0276563067328	hypermeth
1	5238746	5238747	29	26	45	42	38	23	115	67	0.0318774107713207	33.0662884816717	hypermeth
1	5238772	5238773	29	24	45	40	38	7	115	31	0.0119458141779475	61.6497893320456	hypermeth
1	5239704	5239705	20	16	12	10	23	5	34	5	0.0264702378464191	63.7074229842236	hypermeth
1	5239769	5239770	21	13	16	13	32	1	41	2	0.0171418323213106	66.1634594977139	hypermeth
1	5239778	5239779	21	17	16	13	32	1	41	1	0.0125125524755078	78.3427637363918	hypermeth
1	5239809	5239810	21	18	16	14	32	2	41	5	0.0144705687119926	76.8991824943483	hypermeth
1	5241161	5241162	35	10	56	16	93	0	92	2	0.0193359710050804	27.4890651562376	hypermeth
1	5241170	5241171	35	18	57	35	93	2	93	3	0.00870985304368847	54.9225807520192	hypermeth
1	5241201	5241202	35	28	57	49	93	11	93	12	0.00695923877280866	71.3263074783241	hypermeth
1	5242448	5242449	13	7	45	38	35	10	52	12	0.0240647132530601	52.2954448528867	hypermeth
1	5242500	5242501	13	8	45	31	38	0	53	2	0.0118729335458838	65.0442442306716	hypermeth
1	5242531	5242532	13	11	45	39	38	4	53	9	0.0120036465659216	71.9218089930273	hypermeth
1	5242775	5242776	48	46	62	60	46	17	70	28	0.0100569516485855	57.5706271187349	hypermeth
1	5242786	5242787	88	75	104	92	82	15	114	23	0.00508113343921694	67.5914295305937	hypermeth
1	5242797	5242798	88	67	104	85	82	20	114	14	0.00862041905311887	61.4737577922048	hypermeth
1	5242822	5242823	88	67	104	84	82	5	113	7	0.00418388778485182	72.4906764178091	hypermeth
1	5242892	5242893	24	19	15	14	22	4	38	5	0.0191411833405352	69.6184644275156	hypermeth
1	5243031	5243032	89	60	105	74	84	4	95	7	0.00564072706149824	62.9252929871278	hypermeth
1	5243061	5243062	65	61	58	45	54	7	67	4	0.0117510348633059	76.6186404055245	hypermeth
1	5243898	5243899	59	35	56	35	72	1	82	3	0.00787847752878915	58.271357456373	hypermeth
1	5243929	5243930	58	42	55	43	71	9	79	13	0.00949636277024849	60.5549709262115	hypermeth
1	5243967	5243968	70	63	34	30	61	21	42	5	0.0169404242521321	64.7966885815416	hypermeth
1	5243982	5243983	70	48	34	29	61	9	42	9	0.013793832075149	56.5641053060027	hypermeth
1	5243990	5243991	70	59	34	27	61	10	42	8	0.0102914308315901	65.2193717106619	hypermeth
1	5243994	5243995	69	57	31	27	60	21	41	6	0.0184874742862425	57.9611167518307	hypermeth
1	5244002	5244003	70	65	34	34	61	37	42	26	0.0246653583190251	34.0283256619311	hypermeth
1	5244009	5244010	70	63	34	34	60	29	42	19	0.0168199426877004	46.2092634394	hypermeth
1	5244019	5244020	70	63	34	34	61	20	42	10	0.0104336922114073	64.3316430308408	hypermeth
1	5244028	5244029	36	31	25	25	36	4	25	4	0.0113211611837365	78.6868554242514	hypermeth
1	5245169	5245170	24	22	97	81	146	59	179	72	0.0127126403342135	44.817016837202	hypermeth
1	5245178	5245179	24	10	106	67	145	37	191	54	0.0235391907116893	32.1467606069144	hypermeth
1	5245198	5245199	24	15	106	71	146	12	191	18	0.00639942211135888	57.2510535171574	hypermeth
1	5245214	5245215	24	15	106	68	146	28	186	33	0.0113732305163377	45.472609923275	hypermeth
1	5245218	5245219	24	23	106	99	146	37	191	24	0.00805277953081091	75.1650197894123	hypermeth
1	5245225	5245226	24	23	106	98	146	42	191	56	0.00570390498829432	63.9970139060055	hypermeth
1	5246327	5246328	31	29	56	55	19	9	41	19	0.0185692287952183	49.8850657179635	hypermeth
1	5246337	5246338	48	43	66	58	166	39	138	22	0.00574953936228007	68.53154556245	hypermeth
1	5246411	5246412	52	36	79	45	176	7	175	9	0.0055173410207128	57.2740826043967	hypermeth
1	5246442	5246443	52	43	79	64	176	24	175	23	0.00489611062942106	68.2894399795351	hypermeth
1	5246569	5246570	21	18	32	25	92	23	136	14	0.0210460757757308	64.0009961814292	hypermeth
1	5247671	5247672	97	80	265	218	209	42	288	51	0.00271402283526623	63.6092292801319	hypermeth
1	5247785	5247786	36	32	43	38	59	24	41	15	0.0194965964928629	49.607730708738	hypermeth
1	5247881	5247882	198	143	163	139	172	38	190	33	0.00907906439651418	58.8168946813459	hypermeth
1	5247893	5247894	438	406	365	339	437	138	410	113	0.00129675199855143	63.1437618654889	hypermeth
1	5247922	5247923	436	322	362	282	435	56	407	35	0.00180236144933171	64.9681363428022	hypermeth
1	5247938	5247939	436	404	365	344	437	125	410	75	0.00307455631483913	69.8530155639012	hypermeth
1	5247945	5247946	436	411	365	346	436	197	411	175	0.00181112842013309	50.588686548707	hypermeth
1	5247949	5247950	436	360	364	304	437	115	411	96	0.00167047879909087	58.1202845669398	hypermeth
1	5247980	5247981	438	406	365	342	437	105	411	84	0.00104288012226752	70.8601450418072	hypermeth
1	5247987	5247988	438	398	362	334	434	155	408	122	0.00151826854538791	58.6017480528351	hypermeth
1	5248000	5248001	285	270	217	200	307	132	294	114	0.00263529637597635	52.6913326818007	hypermeth
1	5248256	5248257	46	39	40	27	47	3	80	3	0.00755362146080623	72.0196642949416	hypermeth
1	5248287	5248288	43	39	38	34	46	5	75	13	0.00796531953562163	75.2467703789561	hypermeth
1	5250028	5250029	234	208	159	149	309	87	237	54	0.00254085989342439	65.1057977931314	hypermeth
1	5250158	5250159	28	23	45	39	33	7	38	5	0.0134035147189028	68.0342377703827	hypermeth
1	5250169	5250170	31	21	48	40	33	5	39	4	0.0140895391869306	64.7152253518688	hypermeth
1	5250194	5250195	31	18	48	28	33	4	39	2	0.0211524462346545	49.8925602799255	hypermeth
1	5250264	5250265	23	20	23	19	28	5	25	6	0.0220463349758442	64.0294179857115	hypermeth
1	5250402	5250403	24	16	36	23	21	5	24	2	0.034669444937197	49.4456864499043	hypermeth
1	5253420	5253421	269	249	333	310	461	67	432	52	0.000952510330684888	79.5318199785954	hypermeth
1	5253449	5253450	162	142	91	84	83	20	203	49	0.00390683912964324	65.2004438971375	hypermeth
1	5253461	5253462	371	350	284	260	261	104	489	153	0.00302903088900733	58.1764283914894	hypermeth
1	5253490	5253491	366	275	280	234	260	34	487	59	0.00244037301003997	66.4955515636914	hypermeth
1	5253507	5253508	367	330	282	263	258	63	486	64	0.00425660908285791	73.0932746594757	hypermeth
1	5253514	5253515	364	332	278	260	259	129	485	233	0.00294864560928303	43.5613480316954	hypermeth
1	5253518	5253519	366	344	281	264	258	82	484	117	0.00160443971155959	66.9607180129226	hypermeth
1	5253549	5253550	371	340	281	260	261	65	488	95	0.00126015543337372	70.6594930197642	hypermeth
1	5253556	5253557	371	341	284	264	261	106	489	147	0.0036041500658687	57.7440181572336	hypermeth
1	5253569	5253570	210	193	192	182	184	76	298	117	0.0032556728330602	53.241651766803	hypermeth
1	5254178	5254179	22	5	59	18	50	0	29	1	0.0340433678668014	27.129649225937	hypermeth
1	5254187	5254188	22	11	59	40	49	4	29	1	0.0156534963416	56.5551940094197	hypermeth
1	5254218	5254219	22	15	59	47	48	4	27	6	0.0143507631277338	63.2093495914081	hypermeth
1	5254316	5254317	45	42	25	24	44	6	46	6	0.00820648345084836	80.9527063938337	hypermeth
1	5254338	5254339	49	39	24	23	45	13	45	5	0.0253908327050295	66.3578993488429	hypermeth
1	5254464	5254465	360	327	303	274	326	160	428	178	0.00298734246132405	45.765636441052	hypermeth
1	5254475	5254476	22	20	16	15	29	5	26	6	0.0183910941109195	72.1080662553982	hypermeth
1	5254486	5254487	22	18	16	13	29	2	26	5	0.0203836370469685	68.8495132393502	hypermeth
1	5254511	5254512	22	17	16	11	29	2	27	3	0.0218166092988282	64.7555085572251	hypermeth
1	5255368	5255369	17	13	13	9	10	1	27	1	0.0259363476838756	67.9248764359138	hypermeth
1	5255388	5255389	14	11	12	10	10	0	27	2	0.0231654378282292	75.3669261949574	hypermeth
1	5255412	5255413	16	7	17	7	16	1	31	1	0.0499442062856904	38.1693575776212	hypermeth
1	5255429	5255430	16	12	17	13	16	3	31	0	0.0346048793493574	68.5239827698252	hypermeth
1	5255455	5255456	16	10	17	11	16	3	31	4	0.0449297424859506	48.7434957400109	hypermeth
1	5255472	5255473	16	15	17	15	13	4	31	3	0.0202192918181592	75.0025160684191	hypermeth
1	5255480	5255481	11	11	23	22	14	5	24	7	0.024790887661099	65.4814501379655	hypermeth
1	5255512	5255513	15	12	235	209	216	71	329	82	0.00474989114455576	59.9312162420662	hypermeth
1	5255555	5255556	27	18	248	187	223	17	346	16	0.00226513200582861	68.7439125516591	hypermeth
1	5255564	5255565	27	19	247	175	223	10	345	16	0.00234426275281097	66.2262545235086	hypermeth
1	5255595	5255596	28	26	250	222	222	21	347	48	0.00195776963783723	77.0791335708691	hypermeth
1	5256178	5256179	93	61	231	220	250	63	383	86	0.038524730388969	58.200901223047	hypermeth
1	5256218	5256219	177	64	275	73	371	12	500	13	0.0049075014406789	27.4398499739197	hypermeth
1	5256221	5256222	173	68	260	155	360	17	482	17	0.0131098558287483	45.2290724353546	hypermeth
1	5256230	5256231	176	114	262	174	362	15	495	17	0.00163052600353187	62.0196275858817	hypermeth
1	5257964	5257965	10	9	30	22	10	2	26	2	0.0259014519933436	66.3877858995615	hypermeth
1	5257990	5257991	10	9	30	19	10	0	29	5	0.0332013304336708	57.1775700124422	hypermeth
1	5258007	5258008	10	10	30	28	10	1	29	5	0.0164973039733256	79.6183985913229	hypermeth
1	5258089	5258090	30	7	78	22	30	0	47	0	0.027396659421833	26.8518236344551	hypermeth
1	5258098	5258099	31	23	77	58	30	3	48	0	0.00903317288216549	71.1509886335836	hypermeth
1	5258129	5258130	32	26	77	63	30	2	48	4	0.00873599861727316	73.961441286121	hypermeth
1	5258256	5258257	37	34	99	94	108	24	64	20	0.00595998087862131	68.5332886119214	hypermeth
1	5258268	5258269	253	236	280	267	390	130	265	74	0.00178074262646424	63.227157815782	hypermeth
1	5258297	5258298	253	195	280	207	390	37	265	21	0.00166415282388834	66.5654993505133	hypermeth
1	5258314	5258315	253	234	280	251	389	85	263	56	0.00157035793110075	69.3685397658717	hypermeth
1	5258321	5258322	250	232	280	245	380	154	262	121	0.00477718997158143	47.051769692498	hypermeth
1	5258325	5258326	251	239	279	260	388	105	262	68	0.00160019702867289	67.5356567928506	hypermeth
1	5258356	5258357	253	235	279	254	389	79	265	36	0.00182768022857173	74.5318202084249	hypermeth
1	5258363	5258364	252	234	279	254	389	134	264	67	0.00311382716156486	61.4632657243583	hypermeth
1	5258376	5258377	218	208	205	188	286	115	199	79	0.0030883105906758	53.6144078262046	hypermeth
1	5259499	5259500	30	19	43	22	32	0	43	3	0.0177468566127579	52.164189359706	hypermeth
1	5259530	5259531	30	25	43	33	33	6	43	3	0.0129714158352274	67.6090055561093	hypermeth
